datetime,realization,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf
3/22/2000,1,21762.46291,15257.87776,5673.095842,7857.162668,4020.365679,6138.977967,1838.130712,4334.845259,3048.025929,960.5067769,564.0906717,809.5354809
3/23/2000,1,24319.31819,17648.09088,6880.954585,8992.420195,5155.09385,7659.324304,2283.818472,5181.413505,3862.040481,1123.965745,606.2042335,1356.333003
3/24/2000,1,25353.58268,17275.76341,7766.974477,9279.68366,5420.474265,8609.564502,2708.932969,5899.446994,4383.260062,1211.991695,635.5132405,1639.029146
3/25/2000,1,24637.59752,15284.29368,7685.626328,9033.247615,5153.525326,8482.457767,2808.487636,6109.429776,4320.82057,1231.577227,624.2037349,1594.597902
3/26/2000,1,25642.52312,15216.8678,8028.455205,9323.936062,5152.301687,8641.729107,2951.461687,6676.416358,4500.092825,1306.689422,632.7082293,1737.813387
3/27/2000,1,27464.04411,16756.57938,8556.461618,9893.698533,5609.856618,9589.012463,3256.496469,6348.550912,4731.433076,1497.609839,674.7451913,2049.760349
3/28/2000,1,24708.18511,17383.78502,7898.525576,8880.003994,5217.161163,8862.186165,2960.463603,4748.760958,3903.12111,1367.131069,625.4822058,1856.630088
3/29/2000,1,20359.57193,14523.33481,6760.562178,7143.762131,4550.045195,6741.606019,2170.410029,3454.873613,2656.844221,1046.748011,516.9350231,1165.442991
3/30/2000,1,19265.5713,12348.84737,6222.166861,6995.691458,4351.990567,5988.933815,1975.508859,3505.110828,2544.616509,992.8470204,497.616272,915.4623749
3/31/2000,1,20687.06748,13265.72705,6081.980786,7722.583151,4877.484437,6934.87872,2440.428271,4152.438576,2990.438072,1108.424951,545.1636843,1099.68732
4/1/2000,1,25021.39263,16606.17715,6654.330009,9496.661649,5734.397675,8263.290705,3059.787306,4835.698811,3596.334171,1226.134445,592.5106032,1342.332614
4/2/2000,1,31539.46527,21917.02315,8276.667314,12321.58991,7029.888907,10351.45183,3981.799302,5972.219069,4897.830012,1534.089206,696.8526284,2007.604429
4/3/2000,1,36121.7391,26136.83812,10333.50482,14635.36182,8568.757163,12812.38908,4907.247286,7456.163338,7208.499767,2151.576269,857.3470621,2968.138866
4/4/2000,1,37739.7815,28088.66064,12440.38473,15764.11467,9813.039486,15279.83118,5857.333052,8539.198912,9277.116901,2771.072034,1025.149895,3978.616543
4/5/2000,1,35334.90655,27281.09598,12901.62351,14714.37088,9834.807808,16671.59865,6783.152014,8699.13255,9753.862831,2884.107306,1072.998786,4571.804526
4/6/2000,1,30389.41359,24065.25535,11925.67621,12612.72638,9168.385499,16034.89517,7208.056412,8218.80844,9177.406043,2561.587659,977.3201976,4318.677952
4/7/2000,1,28513.29891,22393.26972,11407.62742,12124.14887,8607.530737,14998.49333,7040.719123,7918.537863,9384.938539,2430.72124,912.0061609,4227.450318
4/8/2000,1,29298.76789,23120.76623,11325.76872,13059.36084,8624.930223,15166.01045,6874.126436,7836.925628,9993.55124,2752.011093,907.9019858,4730.622646
4/9/2000,1,27127.06631,23434.65211,10651.00136,11831.33228,7760.125373,13919.77285,6380.986967,6967.370739,8696.920368,2471.730435,871.7949192,4512.256469
4/10/2000,1,24398.97703,21284.84625,9637.766805,10965.23816,6256.357914,10813.31608,5540.731557,5856.372136,6216.34991,1736.587609,729.4253377,3214.223303
4/11/2000,1,25365.55633,21363.3197,9787.901678,13407.15023,6505.877207,10239.06758,5702.456258,6535.712747,6512.764718,1713.935813,740.9623777,2693.008582
4/12/2000,1,33995.09236,28855.79865,14586.23298,19037.55675,9633.996371,15667.74179,9276.160939,10203.92262,10012.86571,2382.760727,989.1736688,3937.878753
4/13/2000,1,44201.71291,42391.82763,21602.24549,23823.28275,14613.60438,28901.22985,16846.61014,14884.96072,15977.22091,3755.523696,1348.757868,6309.642237
4/14/2000,1,39377.62154,47634.82354,19136.25928,19378.4989,12055.73775,28312.88515,15725.63633,12443.19307,13533.11932,3174.573803,1149.673105,5723.607036
4/15/2000,1,27321.40563,49559.37218,10944.73595,12594.46358,6163.16803,13179.15103,7188.490652,6270.352533,6175.092145,1762.334824,735.1636148,2864.061237
4/16/2000,1,31764.81491,64496.40999,10485.3697,13637.6364,5580.073026,8201.239449,5561.690074,6995.215352,4668.256424,1407.332276,675.80272,1444.355206
4/17/2000,1,48867.95089,77627.61802,16848.95993,19664.30528,11238.59251,17819.57857,11360.67343,13285.9062,8114.826832,2990.635493,1738.385636,3682.682314
4/18/2000,1,45210.11695,69109.93305,16792.60084,17731.85434,10807.23431,18959.8432,11004.57586,12206.29747,6771.739925,3382.211784,2098.744639,4030.998932
4/19/2000,1,29182.57077,49349.41148,10349.17838,11379.4422,6086.641934,10009.63237,5374.841107,6555.014441,3557.162995,2240.229781,1293.917571,2154.210205
4/20/2000,1,23092.10939,33286.79398,7570.162182,9608.72521,4544.708251,5978.214669,2920.034836,4596.794504,2996.592256,1677.354296,852.8113441,1623.043334
4/21/2000,1,23441.97671,26154.79083,8839.15635,11795.45765,5149.931354,6505.257659,2999.524103,5322.562392,4177.430588,2294.730238,1036.743079,2764.264747
4/22/2000,1,24019.40568,26817.87119,10426.93482,13421.88133,6061.832581,7967.599642,4014.656341,5625.895876,4976.267688,2677.256175,1125.306766,3431.079857
4/23/2000,1,21532.02064,25060.11317,9867.096016,11274.47104,5883.196828,8408.931637,4566.378748,5107.608892,4561.680096,2091.878001,915.063094,2981.783024
4/24/2000,1,18205.88002,18659.72853,7802.112611,9426.654446,4978.58477,7641.756547,4144.44548,5036.896584,4389.031044,1551.020246,729.0867779,2182.121266
4/25/2000,1,17797.93579,15951.58785,7705.902479,10561.55607,5566.905576,8727.362351,4333.304124,5916.336661,6666.679726,2011.439747,810.6507078,2561.417156
4/26/2000,1,19768.87653,17529.17,9577.156427,12811.08489,7298.101962,11858.77585,5684.112294,8543.827146,12022.11335,2731.710956,1024.583784,3676.218419
4/27/2000,1,22038.8201,19976.79949,11609.78951,15706.98838,9717.291873,16263.79527,7918.092725,11992.51722,18028.53547,3473.319355,1213.605976,4831.038822
4/28/2000,1,21538.24286,20214.61352,12282.98741,15333.842,10205.47386,18903.75603,9351.704849,11249.07496,17590.69379,3712.680016,1288.578563,5627.63306
4/29/2000,1,18281.38834,16151.60669,9755.06428,11990.12831,7308.645776,14483.40214,7150.84084,6845.734283,10080.88826,2330.36495,916.401438,4038.491402
4/30/2000,1,16931.29187,14143.40759,7369.094793,12276.33714,5544.640616,9234.718776,4604.094394,6423.590189,7354.947968,1491.78563,705.042545,2215.425865
5/1/2000,1,18530.80215,16880.84148,8584.241378,14849.03661,7586.641213,12470.9351,6410.151724,11063.93897,12380.39413,2323.198354,941.8691559,2629.14971
5/2/2000,1,19973.73959,19026.79161,10385.20202,15851.12585,9734.195323,18459.85665,9533.000426,14981.01975,18427.54684,3249.017231,1192.007268,3864.001432
5/3/2000,1,19483.55285,19057.69429,10304.63096,15305.99614,10016.47759,20472.29891,10513.95645,16008.03508,20984.64146,3303.653094,1267.491627,4492.018807
5/4/2000,1,18939.70422,19070.6977,10260.84228,14892.87425,10301.6557,20810.88597,10460.69442,15905.88264,20831.09229,3288.767384,1201.587683,4712.652173
5/5/2000,1,18371.60971,17972.58982,10553.95203,14410.29185,10795.7928,21326.72782,10344.05235,15032.71425,20394.50372,3690.226075,1058.498266,4862.420449
5/6/2000,1,17185.03418,16854.60889,11201.2571,14092.11102,10794.9065,21186.91509,10302.82742,13678.65525,16493.93576,2843.393645,885.2142218,4104.846737
5/7/2000,1,17867.95389,17712.7543,20361.5673,17083.44746,16381.09577,27311.19268,13333.34493,14914.52394,14763.33711,2716.189822,839.6592104,3416.84056
5/8/2000,1,18755.9888,17307.35011,31150.16324,20495.54408,19356.97514,31045.81534,14145.85096,16369.06279,15966.3387,3033.627906,860.4692352,3441.770618
5/9/2000,1,16509.38068,15437.19158,26224.73755,17602.67596,13874.11991,23323.99594,10342.98841,14724.62731,13975.12711,2457.513219,806.5480762,3114.116998
5/10/2000,1,14669.82219,13820.66113,15917.6175,13593.46116,9113.547202,16429.70074,7505.01971,10457.82363,11292.71254,2504.235203,770.0641493,3166.353084
5/11/2000,1,12741.57306,12063.56465,10479.95015,10245.05117,6639.129034,11795.59892,5372.798242,6021.99639,7544.337405,1873.428819,627.1330277,2672.390639
5/12/2000,1,10280.69353,9971.401583,7568.643817,7898.226939,4967.641089,6817.818016,3338.971068,4014.324821,4170.783892,1159.053295,508.5314267,1636.349307
5/13/2000,1,9588.465529,9661.714159,6546.451909,8209.409752,4703.435478,5698.490211,2854.261993,4657.609725,4268.897839,1182.787014,515.9425199,1271.480374
5/14/2000,1,11443.50436,12102.68443,8710.234221,10716.96642,6178.453091,8269.362098,3917.788118,7143.302906,7752.289596,2026.94097,632.3536464,1832.653974
5/15/2000,1,16719.35931,15711.62441,18595.74078,15641.35887,10557.56513,12950.37927,6459.907083,9994.056205,13656.29995,4886.759824,1168.549939,5645.201254
5/16/2000,1,19238.97791,17625.5528,27309.97241,17082.23661,12283.17766,14300.29039,7196.917533,9478.573259,13516.7349,5731.175913,1766.812822,8690.729237
5/17/2000,1,16478.26586,18212.53662,22933.52209,12917.92363,8608.34375,9674.50651,4756.934848,6059.988808,9719.762016,3132.813411,1191.612804,5517.666367
5/18/2000,1,13458.47784,17118.02086,15208.30737,11234.63632,5724.523508,6249.939183,2926.224816,4938.986613,7055.073747,1472.790202,634.2773041,2166.596188
5/19/2000,1,12349.73411,16571.81956,12151.53318,12891.22449,6977.130194,8906.963433,4569.598638,9300.015179,10393.0295,2282.720233,715.5563007,2396.819776
5/20/2000,1,12425.8454,17767.97673,11624.44937,14844.42524,10388.42849,14762.37906,8293.973677,16862.43355,17954.09797,4079.487331,932.6701607,4345.834233
5/21/2000,1,12532.90603,18728.28911,11293.50149,16017.75611,13502.14176,19544.72991,11017.69237,22694.2103,24576.25254,5437.599215,1092.715454,6366.099127
5/22/2000,1,12405.78235,19393.09037,10784.31714,15944.67967,15520.78667,22832.88433,12474.03084,25493.97312,28374.86062,6819.577228,1240.032838,8076.860188
5/23/2000,1,11879.5277,18888.26914,10601.52143,15092.40948,16582.94929,25147.21063,12772.10123,26738.07764,27737.91438,8002.846568,1221.269178,9556.319579
5/24/2000,1,10992.75837,16425.18175,10799.89783,13229.63946,16815.16267,25529.71859,11859.54152,26213.65149,25684.38614,8156.343996,1025.885717,10276.21363
5/25/2000,1,9855.77517,13427.75657,9491.266539,10290.41313,15922.80866,23204.54623,10255.50615,22533.47196,22412.60169,7369.864396,825.8996283,9849.326261
5/26/2000,1,8685.755936,11128.16644,7011.288358,7864.164744,13415.34152,18979.49835,8530.002334,17958.46966,17030.86658,5384.665228,678.0922548,8014.248272
5/27/2000,1,7737.111431,9574.40438,5535.783532,6759.941202,11626.40098,16248.09405,7571.267046,16828.29346,14731.87844,4367.181964,640.9256768,6836.986906
5/28/2000,1,7268.416591,8931.193034,4863.572633,6263.503911,11586.18036,16426.72719,7566.468943,18050.02788,15813.01348,5086.784846,677.4275696,7717.422524
5/29/2000,1,6913.686802,8438.26384,4384.896357,5802.401117,11458.28272,16968.34155,7666.160871,17590.91137,15833.03703,5319.48391,657.8691932,8628.203812
5/30/2000,1,6426.335282,7694.820667,4114.669851,5323.258929,10565.89822,15960.76916,7188.106475,15397.13768,14235.13736,4690.628753,585.1017065,8177.469057
5/31/2000,1,5977.957741,6976.105102,3947.106684,4909.827776,9115.095278,13447.58725,6232.973032,12769.73206,11488.14542,3561.936681,499.8741082,6457.30327
6/1/2000,1,5678.946412,6613.275005,3801.607503,4675.789612,8027.214754,10978.3862,5417.804737,11393.67364,9391.593486,3032.026158,459.4397383,5017.766407
6/2/2000,1,5534.943434,6752.771122,3680.992729,4610.622142,8070.730362,10311.20219,4989.072167,12034.51179,8907.178176,3399.567691,464.7803069,4989.933212
6/3/2000,1,5381.148522,6965.028785,3577.587573,4517.065498,8404.506909,10727.04584,4919.514148,12209.34375,9046.014234,3939.952994,475.6643844,5782.441626
6/4/2000,1,5222.502121,6907.008131,3465.170112,4257.067898,8594.916229,11386.334,5319.629136,11307.06525,9107.35678,4361.369173,485.4169033,6703.07118
6/5/2000,1,5122.944235,6696.027255,3332.500742,3957.552937,8487.254386,11784.1591,5692.434275,10176.4775,8971.639448,4300.902962,474.6352943,7113.356253
6/6/2000,1,4997.617014,6560.754522,3212.192506,3754.017877,7666.087705,10267.11882,5260.49726,8560.191355,8061.603909,3728.306904,439.3225169,6537.635593
6/7/2000,1,5132.765696,6944.091197,4950.755901,4003.889628,7112.549577,9102.624581,4893.192642,7749.620804,7536.442377,3523.421042,378.2201002,6002.117933
6/8/2000,1,5855.167694,8397.904357,6577.607707,4816.556139,6862.428196,9889.401466,5140.499572,8869.119305,8598.680164,3842.55266,454.8696739,6186.721733
6/9/2000,1,5753.074105,9725.30256,5142.994895,4332.78392,5536.072284,8484.449619,4273.58834,7527.626465,6630.828603,2765.805701,426.1877486,4756.912034
6/10/2000,1,4882.337803,8381.019647,3332.694965,3479.16139,4283.798512,5692.916109,2866.418388,4694.755088,3982.873641,1524.824714,330.8417547,2652.281854
6/11/2000,1,4284.813868,5926.11828,2824.868605,3201.983521,4195.790683,4847.811733,2368.880075,3819.832859,3528.573179,1344.799233,291.5690096,2020.350465
6/12/2000,1,4068.120144,5054.769956,2733.554598,3101.000059,4785.350576,5448.62856,2547.058665,4375.620601,4015.083703,1922.094086,274.1074315,2723.72899
6/13/2000,1,4003.107237,5243.634111,2643.003245,2995.693323,5422.427091,5928.199649,2942.419761,5530.544133,4526.285975,2460.723363,261.5655779,4175.427364
6/14/2000,1,3987.129903,5601.857932,2549.808159,2862.702914,5714.8076,6137.364838,3391.730082,6820.841605,4765.17722,2777.086966,250.0038855,5793.880765
6/15/2000,1,4063.176616,5965.90235,2465.90806,2750.655572,5670.427821,6458.361061,3575.650116,6852.46331,4855.817893,3086.94498,238.8152942,6560.529643
6/16/2000,1,4006.423536,5948.316587,2394.056403,2665.798519,5356.537058,6570.438744,3435.866124,5728.20822,4932.319188,3333.443526,229.3292452,6508.525734
6/17/2000,1,3692.687418,5529.491701,2334.108507,2583.635447,4752.923605,5827.70308,3226.984182,4667.272799,4616.65141,3355.344596,222.775244,6267.523201
6/18/2000,1,3429.063031,5206.907269,2283.329026,2520.736399,4153.268112,4434.768872,3020.004436,3808.96714,4091.663506,3190.369471,216.1841417,5852.292115
6/19/2000,1,3333.332617,5077.25953,2228.960778,2454.39621,3777.390888,3407.529213,2751.545611,3272.730669,3480.445442,2683.198697,212.2042369,5014.07338
6/20/2000,1,3215.028087,4967.897461,2164.769013,2371.136807,3391.026649,2995.608175,2388.81943,3019.94182,2923.977599,2056.863008,204.6564659,4219.310186
6/21/2000,1,3045.956003,4846.422595,2095.210629,2290.549529,2959.715211,2827.426546,2121.503732,2830.557761,2654.521909,1692.0133,195.1048482,4249.278192
6/22/2000,1,2858.924324,4735.548524,2065.411441,2219.791304,2694.320156,2727.22356,2008.005571,2672.733139,2563.567261,1448.508659,187.2321031,4334.847296
6/23/2000,1,2743.654886,4653.846218,2046.404678,2162.310286,2570.209686,2676.388808,1913.050158,2544.083803,2471.606019,1232.531273,182.400738,3631.886689
6/24/2000,1,2672.324553,4373.33736,1974.750685,2103.369186,2479.016882,2654.480851,1858.010722,2605.803069,2513.474838,1054.211393,177.1659258,2739.897714
6/25/2000,1,2593.864924,4089.626989,1891.724673,2040.638931,2397.441917,2613.230289,1780.75504,2671.34074,2410.828417,946.8418804,173.0280527,2260.36704
6/26/2000,1,2490.587578,3958.316948,1833.063651,1969.345902,2327.608255,2542.628844,1618.840745,2463.93888,2228.417631,930.349713,166.1014379,2169.228906
6/27/2000,1,2350.25683,3840.660619,1776.407596,1901.20208,2254.271627,2473.609126,1475.098865,2268.731999,2135.442598,924.6725084,158.6789451,2203.345328
6/28/2000,1,2232.15985,3739.717988,1709.723029,1839.0064,2185.782146,2572.420665,1415.740891,2181.903624,2035.025753,886.4454703,150.7649606,2227.921561
6/29/2000,1,2141.358349,3661.258207,1655.581397,1780.119089,2131.74327,2704.570889,1395.598934,2142.502898,1962.300904,833.3151239,145.5792934,2191.587341
6/30/2000,1,2092.819006,3611.035272,1618.488406,1744.479708,2060.323071,2566.062264,1355.984405,2107.652086,1907.593539,775.7787127,143.1856158,2072.805422
7/1/2000,1,2101.839708,3648.120456,1603.05312,1713.79991,2011.588367,2332.857155,1313.42226,2055.073666,1857.668802,723.460692,140.7916414,1775.727259
7/2/2000,1,2086.625659,3561.25793,1587.583497,1687.885168,1966.779249,2225.812408,1284.658949,2013.035723,1821.027548,689.1404111,140.3689658,1422.243289
7/3/2000,1,2076.18783,3294.63014,1568.468894,1657.280263,1925.410768,2189.709675,1263.205005,1983.187615,1791.069953,665.3036921,138.4606782,1220.508402
7/4/2000,1,2043.175493,3512.37684,1553.838619,1622.058894,1886.958876,2164.538059,1242.972201,1951.774489,1761.995786,650.7571823,138.4778602,1148.751091
7/5/2000,1,1979.992968,4497.546405,1518.861467,1578.453525,1841.022562,2131.80188,1219.804522,1912.910866,1731.977367,633.2283895,134.2213715,1111.773711
7/6/2000,1,1946.549561,4984.210768,1486.853558,1541.495523,1796.696289,2098.379202,1196.453146,1868.2284,1699.473455,616.5290641,130.225376,1079.876896
7/7/2000,1,1888.848332,3770.491162,1445.479751,1494.131208,1744.49959,2062.712641,1173.044589,1826.686105,1667.26066,600.4007246,126.5653389,1049.532286
7/8/2000,1,1835.321702,2730.590759,1404.896341,1455.017778,1699.918033,2031.401478,1151.092988,1788.934289,1635.244062,583.8921558,122.1493824,1022.570454
7/9/2000,1,1770.002414,2543.106392,1362.397724,1411.74357,1649.109689,2001.611687,1129.542853,1748.069715,1604.471714,569.2972616,117.5295052,995.4101589
7/10/2000,1,1666.523401,2595.108162,1310.038934,1358.720985,1588.77859,1964.526807,1106.081209,1704.057649,1574.030183,553.2209101,112.4569108,970.1048564
7/11/2000,1,1569.252657,2663.87125,1253.841726,1302.168287,1539.446987,1925.214695,1080.501156,1659.810654,1543.114806,537.7582164,107.6164797,944.5269337
7/12/2000,1,1508.128121,2668.091063,1208.863485,1259.411751,1488.647918,1888.324666,1058.100996,1615.449948,1507.198973,520.6685849,103.1769169,920.8784247
7/13/2000,1,1467.103661,2644.194051,1181.936881,1227.550454,1454.03648,1861.416468,1039.691867,1589.14967,1479.216396,508.1162417,101.2035646,901.0900909
7/14/2000,1,1443.619691,2588.851636,1151.659966,1200.335125,1422.287165,1838.494454,1021.759877,1561.623927,1452.449325,494.3467157,98.11967476,881.4460415
7/15/2000,1,1396.970959,2497.197116,1117.439843,1168.460409,1376.612068,1806.868518,1002.3242,1526.882962,1428.919362,482.6067255,94.28857574,862.1338094
7/16/2000,1,1328.722891,2464.994007,1082.421848,1131.25731,1330.667784,1775.158682,983.0110132,1498.368908,1407.249312,472.4769838,91.8642221,845.3820007
7/17/2000,1,1329.763236,2501.94786,1081.247384,1112.24405,1317.940673,1760.173818,971.6356911,1483.084934,1391.363004,465.3272636,90.77236644,830.2892665
7/18/2000,1,1318.664239,2441.042145,1076.575046,1096.849705,1292.212603,1742.994857,958.2342025,1451.995698,1367.654218,456.2346232,89.32213924,817.4981632
7/19/2000,1,1255.828281,2311.715261,1038.531015,1058.412487,1252.4984,1715.801466,939.7196179,1423.279326,1341.693035,443.1590861,85.17087068,800.1193004
7/20/2000,1,1176.692328,2322.685622,989.4872778,1007.699299,1214.563678,1687.070105,920.5062028,1388.132044,1313.905597,431.1835698,81.84081672,784.3317892
7/21/2000,1,1113.973486,2312.502198,949.6091865,976.1918991,1174.51826,1657.857275,901.0860665,1358.390185,1285.494879,418.2091153,77.9503565,768.9074766
7/22/2000,1,1106.993879,2097.378071,919.3740331,959.1259116,1147.913501,1633.103588,885.2781504,1334.254743,1263.503634,408.5854715,74.85005892,753.0502499
7/23/2000,1,1099.499546,1857.668961,905.3041899,938.4754825,1118.17809,1612.112528,871.7273462,1309.88769,1240.872837,401.6630921,73.97704783,741.7103448
7/24/2000,1,1050.74698,1757.051812,883.3458808,901.284372,1086.135684,1587.245631,855.3759633,1279.588735,1214.487357,389.5872337,69.59614556,728.0066692
7/25/2000,1,984.4186141,1720.48882,855.7691755,858.3434643,1055.664625,1563.725482,835.2930859,1253.15416,1199.324574,381.6497746,66.92607514,714.3870625
7/26/2000,1,955.7424516,1681.507395,829.7936067,830.1542044,1030.091885,1543.569098,825.3041128,1240.099922,1187.391983,376.7780729,66.37897511,705.4214514
7/27/2000,1,961.4530187,1654.042694,817.9143115,829.007998,1013.690875,1529.32918,817.1433387,1228.143749,1176.851228,374.7523463,67.38497263,698.2161974
7/28/2000,1,929.9878644,1621.453756,799.5145958,808.4346166,995.0094889,1512.509694,803.2980689,1204.440554,1154.614227,366.0501421,65.72492097,688.3399061
7/29/2000,1,874.1949097,1597.245607,761.6345127,770.9122956,958.3564679,1487.708508,788.633113,1176.786534,1127.32629,353.2392304,60.94886577,674.4203062
7/30/2000,1,814.2618106,1579.211299,718.9527966,734.753173,912.8875895,1456.598255,771.3692947,1145.067776,1100.643972,340.3597036,56.78580147,659.2824259
7/31/2000,1,761.4982948,1564.510035,676.3423207,694.9202596,882.4041526,1435.610977,753.3058136,1114.386137,1080.541546,331.4232478,53.87489988,679.5869063
8/1/2000,1,700.9735102,1572.00012,635.1938378,640.1661953,847.0095613,1418.971026,740.4466149,1087.156076,1060.771542,323.6620511,51.33043251,678.1840829
8/2/2000,1,674.0940931,1565.462782,660.1375929,615.4173168,824.7331793,1405.813785,732.1172447,1075.817758,1185.059268,392.0141599,53.14542112,819.8964453
8/3/2000,1,660.9268813,1546.689459,701.3799058,606.8671883,814.4191316,1488.817613,752.3220304,1156.553772,1411.481554,462.3644317,55.55773204,1044.994947
8/4/2000,1,655.2902374,1638.870056,690.4886586,616.9741808,827.5759296,1578.457674,761.2934578,1231.304389,1368.27677,416.5088571,53.59423705,990.6796445
8/5/2000,1,652.3054065,1599.422238,652.3101043,618.6755326,815.4830786,1485.330865,724.3000546,1145.953753,1149.459338,336.9456012,48.48779215,751.7399866
8/6/2000,1,640.3290648,1547.280874,617.6613794,606.4826121,785.975313,1359.373459,694.7675073,1050.614738,1027.813467,305.3248802,47.38636807,616.0998808
8/7/2000,1,621.1591702,1577.61887,600.9103287,574.6017544,763.2033051,1314.529253,684.2023932,1019.844338,996.0136439,297.9186169,46.67933609,586.794093
8/8/2000,1,629.4396687,1571.903419,600.0125843,571.6933259,755.117111,1305.434236,677.419428,1010.0116,986.6886861,295.4554719,46.46178407,580.556458
8/9/2000,1,637.496773,1452.399885,597.499646,581.0532321,738.7200124,1291.21218,671.6406969,1003.9265,983.8799766,295.7871253,46.25140216,574.7080593
8/10/2000,1,653.6997523,1317.770202,592.8089561,583.3359551,736.8241445,1280.291077,666.1170648,997.4775283,970.1013978,289.9559698,45.77501717,568.0438009
8/11/2000,1,648.1099128,1242.237666,595.2176117,580.6383198,737.8640366,1271.661149,658.3028233,982.7767896,958.5593635,286.5396756,45.56776696,562.7358576
8/12/2000,1,602.6342537,1188.670284,569.0231407,538.6931756,708.3524405,1248.937214,645.7820927,961.9555993,940.3999315,278.2679239,43.43402995,553.7513884
8/13/2000,1,573.1768261,1161.611336,544.0460271,521.4573324,682.8740269,1227.900026,632.3373961,938.0283459,921.8780796,271.3188501,41.71486633,543.8874633
8/14/2000,1,561.4790935,1143.208137,537.1909239,511.0588266,665.2775533,1211.482035,621.5218538,918.6300716,907.1454475,263.4253873,39.89045793,534.6869156
8/15/2000,1,538.3534085,1128.201044,520.749984,489.7406583,646.1714642,1195.449253,613.6075217,902.2404692,890.8239162,255.0782827,37.43371068,522.7061308
8/16/2000,1,522.3639194,1111.79897,500.3759828,468.8200634,623.4255308,1176.643828,603.9584141,898.3256633,894.7827903,251.2013078,36.41092752,515.0041149
8/17/2000,1,505.0872437,1079.660862,488.343191,454.0134666,604.587997,1159.747453,594.0094858,899.0196308,908.0336173,244.8422827,35.20439822,507.7355703
8/18/2000,1,506.4487059,1063.329661,488.0327119,469.3245375,601.0084102,1149.676731,587.1239137,887.8311962,896.0105518,243.9781179,35.57530111,502.8106502
8/19/2000,1,537.3574849,1033.133315,504.6764936,480.1409303,611.8762326,1147.274054,582.0159622,872.2293451,869.2275534,246.3861842,37.11752966,501.81772
8/20/2000,1,541.5217838,982.9685876,507.9763231,482.6965166,616.1702501,1141.473745,580.1952778,863.5797186,853.145228,247.7526656,38.20531358,500.6416781
8/21/2000,1,512.9090534,967.2322154,486.4651279,452.016203,604.7614422,1129.693464,576.1766146,851.1759752,842.8362081,243.6269887,37.30874057,495.7042189
8/22/2000,1,474.8189538,971.0420833,462.8486788,412.7936446,585.9928803,1114.066507,567.9527651,834.7719242,828.3202614,238.4706011,36.01347558,488.125394
8/23/2000,1,460.3359442,966.3964772,443.2624548,386.864265,563.8877252,1095.465373,557.8977756,821.1657151,814.2717747,230.2952935,33.15098239,477.4067759
8/24/2000,1,453.701443,941.8155247,437.3019558,391.7326466,552.9029233,1082.797785,549.2979264,915.0633962,1318.588324,228.0250071,32.95609327,471.2804143
8/25/2000,1,439.3071765,915.2779257,421.5580053,387.0684858,532.3621475,1069.948575,540.1833298,1049.879263,1395.784225,218.1001384,31.00758557,463.0358218
8/26/2000,1,412.0923646,898.1731123,400.5828418,373.4024796,507.481226,1079.176955,600.7950656,1083.963728,1004.679489,211.9248133,28.72057667,466.3810107
8/27/2000,1,394.0903928,894.9561958,392.3503268,357.7824311,498.8058264,1086.372262,622.8882201,999.9108954,818.36677,208.8113359,28.46884988,478.1701208
8/28/2000,1,370.5104746,888.3057547,384.1246739,336.7067975,491.5016213,1095.630703,566.7086004,843.4135939,793.6256217,207.2248484,28.59598059,541.85812
8/29/2000,1,344.3623882,886.7237906,376.5673173,322.0793717,493.6787367,1186.531043,591.4794425,875.8713908,884.8746259,200.5708707,26.76387831,598.6179901
8/30/2000,1,372.4163054,872.8013574,387.4489211,330.9206364,534.6865874,1269.29085,629.4043845,944.2705148,889.6756988,210.6446476,29.82966474,563.7269949
8/31/2000,1,401.9517839,2628.742821,501.0482327,375.8617473,576.4385412,1366.166529,732.1677929,1125.192744,906.3325461,236.7104103,36.40296674,538.1693959
9/1/2000,1,1102.519697,10910.82591,3046.193144,1355.028716,1165.679609,2576.112778,1183.020511,1748.298902,1336.561083,407.1202684,46.72373996,774.1041156
9/2/2000,1,1663.752383,13992.16246,4384.270626,1926.154521,1465.14563,3454.326015,1317.201109,1665.875463,1316.162614,433.4307424,47.57175072,873.8369648
9/3/2000,1,1183.309207,8623.866288,2479.540282,1193.660579,1020.224008,2504.37568,908.0583257,1061.760761,972.2118797,300.4732617,37.72911864,651.9332135
9/4/2000,1,649.3718808,3827.578821,827.2529803,558.6667273,647.703119,1347.349935,579.9768001,803.3346108,826.0523229,232.2184674,32.68691146,499.383235
9/5/2000,1,529.7267066,2022.047321,476.3835806,425.8238317,565.5169056,1015.409078,505.3294892,766.940254,770.8191312,215.4823212,32.31174538,467.1081904
9/6/2000,1,487.2585706,1328.687754,445.7627613,398.2410489,546.3626886,990.89595,495.7790258,754.9016734,753.9727623,208.9268362,30.92555209,436.9047659
9/7/2000,1,415.2731261,929.6528339,410.2803608,364.4953586,511.7794965,967.5957996,484.0605667,759.750498,735.3027123,198.8430007,28.31213187,420.3842834
9/8/2000,1,384.7913773,764.8397627,388.3939995,345.882514,478.6373267,941.8733156,469.9654063,742.6550862,709.9821893,187.415313,25.89457447,410.320202
9/9/2000,1,366.3976029,721.7471856,373.8519411,327.903096,464.0392068,925.0487478,459.0456267,713.5410383,688.5772369,181.895689,24.80640208,395.1521654
